city,state,zone,latitude,longitude,population_million,industrialization,year,month,month_name,season,aqi,aqi_category,pm25_ug_m3,pm10_ug_m3,no2_ug_m3,so2_ug_m3,co_mg_m3,o3_ug_m3,nh3_ug_m3,temperature_celsius,humidity_pct,wind_speed_kmh,rainfall_mm,visibility_km,respiratory_admissions_per_100k,asthma_er_visits_per_100k,copd_cases_per_100k,cardiovascular_events_per_100k,premature_deaths_pollution,child_respiratory_infections_per_100k
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2020,5,May,Summer,47,Good,19.9,30.7,7.2,7.5,0.3,41.4,1.0,32.7,62.8,3.3,1.2,14.7,22.3,11.4,5.8,9.3,0.25,17.9
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2020,6,June,Monsoon,75,Satisfactory,61.5,90.6,21.6,6.2,0.61,32.5,3.2,33.2,51.3,5.0,90.7,12.6,21.4,6.5,1.9,9.1,0.45,10.4
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2020,7,July,Monsoon,71,Satisfactory,44.5,94.9,8.8,9.3,0.37,25.3,8.6,27.3,94.1,6.5,111.0,12.5,15.9,10.5,1.1,7.4,0.1,11.2
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2020,8,August,Monsoon,61,Satisfactory,18.6,54.4,7.1,6.6,0.8,6.1,7.7,27.0,91.3,8.0,77.1,13.1,20.0,8.6,3.4,8.2,0.1,14.6
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2020,9,September,Monsoon,84,Satisfactory,32.7,50.3,15.1,5.2,0.87,33.6,1.0,29.7,90.3,14.5,104.1,11.0,27.0,11.6,7.4,5.2,0.1,13.9
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2020,10,October,Post-Monsoon,133,Moderate,75.7,146.3,21.9,19.7,1.01,22.4,11.3,25.6,54.3,4.6,52.6,11.8,29.0,8.7,9.0,10.4,0.1,34.4
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2020,11,November,Post-Monsoon,162,Moderate,71.5,115.6,39.9,16.7,1.22,5.0,12.6,22.2,33.2,1.7,6.7,10.0,53.8,21.0,13.3,9.9,0.37,54.8
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2020,12,December,Winter,197,Moderate,86.1,165.0,55.0,19.8,1.12,17.1,11.5,11.8,26.8,5.1,5.5,9.8,52.7,23.4,13.7,16.6,0.1,45.3
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2021,1,January,Winter,170,Moderate,90.5,135.2,33.7,18.5,1.6,22.4,17.4,21.0,57.1,7.3,1.5,6.5,51.8,14.2,10.5,12.8,0.53,47.9
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2021,2,February,Winter,153,Moderate,62.2,160.2,38.0,22.2,2.01,37.5,12.9,13.2,37.9,4.0,4.7,12.9,55.3,15.9,14.7,11.4,0.45,38.8
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2021,3,March,Summer,120,Moderate,42.7,85.8,33.3,12.3,1.99,49.6,5.2,26.9,52.0,3.2,13.9,14.4,29.4,13.1,10.2,13.9,0.18,25.4
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2021,4,April,Summer,141,Moderate,54.6,107.1,41.4,10.6,1.25,45.6,18.3,36.9,61.1,8.6,1.7,9.6,20.1,7.6,5.3,12.2,0.31,19.0
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2021,5,May,Summer,103,Moderate,34.4,65.9,22.6,9.6,0.97,37.1,7.3,33.4,60.6,2.0,1.0,11.6,29.4,8.3,7.2,10.2,0.1,16.4
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2021,6,June,Monsoon,92,Satisfactory,40.4,93.5,28.3,3.6,0.99,20.2,5.7,40.5,57.1,4.7,122.6,14.6,27.8,7.6,6.0,7.3,1.08,32.6
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2021,7,July,Monsoon,89,Satisfactory,40.8,73.5,22.5,4.5,1.83,27.4,6.2,23.8,92.8,9.7,227.9,13.6,28.2,5.2,8.8,8.6,0.19,25.7
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2021,8,August,Monsoon,74,Satisfactory,27.5,49.4,22.1,13.8,0.66,5.0,7.7,28.0,100.0,4.4,58.0,11.1,21.6,11.9,8.3,10.2,0.1,28.0
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2021,9,September,Monsoon,67,Satisfactory,22.7,39.0,10.8,8.7,1.29,19.0,5.7,31.1,99.5,3.3,17.0,13.1,26.7,6.1,5.0,8.5,0.1,28.0
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2021,10,October,Post-Monsoon,106,Moderate,76.7,150.2,34.3,10.5,1.61,36.5,8.2,20.0,50.7,6.6,26.5,14.9,28.2,7.8,5.8,11.2,0.1,32.9
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2021,11,November,Post-Monsoon,198,Moderate,86.4,220.9,52.7,17.9,2.67,12.2,17.0,23.7,51.7,5.1,7.7,9.5,44.8,15.6,9.5,10.8,0.2,40.4
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2021,12,December,Winter,180,Moderate,81.1,162.7,40.8,16.0,1.61,27.6,16.0,15.3,61.9,1.8,2.1,8.6,48.8,17.9,13.4,10.0,0.21,41.7
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2022,1,January,Winter,169,Moderate,75.6,133.2,32.8,23.6,1.36,41.9,16.2,14.0,39.0,3.9,10.9,9.4,43.9,12.3,6.8,15.8,0.15,53.8
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2022,2,February,Winter,145,Moderate,81.8,206.6,42.1,16.0,2.2,42.7,12.2,12.1,39.2,3.0,1.4,9.3,39.3,16.3,8.4,11.4,0.1,24.0
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2022,3,March,Summer,109,Moderate,30.1,44.4,25.8,10.7,0.67,44.9,9.9,25.3,60.3,3.2,1.9,12.5,32.1,10.6,10.0,12.9,0.1,33.7
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2022,4,April,Summer,119,Moderate,51.0,116.5,20.2,14.1,1.5,33.2,8.7,35.1,59.4,2.9,2.9,9.7,33.8,9.5,4.6,8.1,0.23,23.6
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2022,5,May,Summer,80,Satisfactory,41.0,61.8,13.1,9.8,0.56,33.0,1.0,35.2,59.8,4.2,6.1,16.1,27.2,11.3,4.4,13.1,0.1,30.9
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2022,6,June,Monsoon,124,Moderate,26.9,65.7,37.9,10.6,1.62,25.3,6.9,33.6,47.0,3.5,37.2,7.5,33.5,13.0,9.7,10.0,0.69,21.0
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2022,7,July,Monsoon,57,Satisfactory,33.4,84.6,4.0,5.2,0.71,43.0,1.8,31.0,86.2,3.1,151.3,11.9,18.2,6.8,5.5,8.2,0.22,20.9
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2022,8,August,Monsoon,105,Moderate,50.5,103.9,12.3,15.6,0.74,31.9,8.0,28.6,89.6,5.0,304.7,10.5,23.9,6.7,3.4,10.4,0.1,22.0
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2022,9,September,Monsoon,90,Satisfactory,34.3,64.1,16.1,14.2,0.25,23.3,2.4,29.5,77.5,4.5,221.8,11.0,30.6,10.1,8.6,9.7,0.15,23.6
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2022,10,October,Post-Monsoon,124,Moderate,65.5,159.8,21.3,6.6,1.44,38.5,11.6,24.2,52.8,0.7,133.6,9.1,36.1,12.7,5.0,12.4,0.1,35.3
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2022,11,November,Post-Monsoon,147,Moderate,71.7,159.8,23.3,10.4,0.58,34.4,10.9,24.7,60.0,9.8,7.0,9.6,32.0,9.2,10.4,11.4,0.11,27.3
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2022,12,December,Winter,144,Moderate,56.4,115.4,18.4,14.1,1.05,23.9,11.9,18.1,52.8,8.7,8.2,9.5,44.6,20.0,10.6,10.8,0.14,54.7
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2023,1,January,Winter,157,Moderate,72.3,143.1,32.2,16.9,1.89,38.3,8.8,18.4,55.6,7.3,0.5,12.0,34.3,9.7,13.0,11.8,0.62,38.2
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2023,2,February,Winter,209,Poor,108.6,264.5,54.5,23.8,2.04,42.4,11.8,13.4,52.6,4.3,2.6,13.9,53.4,15.8,12.1,11.5,0.1,35.5
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2023,3,March,Summer,136,Moderate,75.1,184.0,24.2,18.8,2.76,63.9,11.1,25.7,80.7,4.7,19.1,13.8,27.7,8.1,4.9,11.9,0.34,14.5
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2023,4,April,Summer,117,Moderate,57.4,75.7,19.7,8.7,1.85,33.8,8.5,29.7,40.7,4.4,37.6,13.0,37.6,9.8,5.4,12.7,0.1,27.4
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2023,5,May,Summer,94,Satisfactory,38.8,91.4,14.5,12.6,1.42,32.2,11.5,39.6,53.8,6.6,7.1,12.1,34.9,12.3,9.7,8.3,0.1,37.1
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2023,6,June,Monsoon,115,Moderate,51.3,96.3,27.3,6.9,2.16,42.2,5.5,32.3,66.5,3.0,7.3,14.0,36.9,17.3,5.9,9.1,0.22,35.9
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2023,7,July,Monsoon,98,Satisfactory,55.2,127.8,26.3,12.6,0.76,16.9,12.4,31.8,91.1,2.9,112.1,12.4,20.0,11.6,2.6,5.3,0.1,10.7
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2023,8,August,Monsoon,71,Satisfactory,29.4,76.2,16.1,3.3,0.61,33.1,5.4,31.0,78.3,14.4,235.7,10.3,26.1,9.1,5.9,8.7,0.27,26.5
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2023,9,September,Monsoon,63,Satisfactory,47.1,65.7,20.6,10.5,0.88,38.3,6.6,27.7,82.4,6.1,145.3,16.1,16.5,2.8,3.8,9.7,0.1,9.4
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2023,10,October,Post-Monsoon,117,Moderate,51.7,116.1,22.5,7.4,1.29,10.2,11.4,24.6,58.4,2.7,29.6,11.2,31.3,10.8,6.7,11.7,0.1,24.0
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2023,11,November,Post-Monsoon,200,Moderate,95.9,215.5,38.2,28.7,3.02,30.2,25.8,23.1,57.0,5.7,3.4,9.6,47.7,18.8,6.3,16.8,0.1,26.3
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2023,12,December,Winter,203,Poor,96.7,188.2,41.2,21.1,1.85,21.2,21.1,15.4,50.7,8.2,0.9,10.8,53.1,20.3,10.2,13.9,0.18,35.5
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2024,1,January,Winter,207,Poor,70.4,142.7,51.2,28.0,2.15,16.9,25.5,15.5,48.8,11.8,2.3,10.2,49.6,13.1,13.3,11.8,0.1,35.6
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2024,2,February,Winter,147,Moderate,81.3,203.1,29.4,15.7,1.31,45.1,11.9,8.6,37.8,4.6,9.5,11.3,34.5,10.2,10.0,12.3,0.12,44.5
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2024,3,March,Summer,115,Moderate,49.8,84.4,16.1,4.9,1.1,53.3,5.5,23.4,56.4,6.6,8.1,13.5,32.5,6.8,9.7,11.1,0.1,18.9
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2024,4,April,Summer,101,Moderate,49.7,94.4,37.5,7.1,0.96,51.5,3.3,36.4,45.9,2.9,20.1,9.3,27.3,7.9,7.6,11.6,0.7,25.3
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2024,5,May,Summer,94,Satisfactory,41.8,83.8,28.4,3.6,0.61,54.8,9.5,33.1,61.5,4.1,16.6,10.9,33.4,11.7,10.8,5.9,0.53,21.4
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2024,6,June,Monsoon,145,Moderate,73.4,177.5,37.2,10.0,1.31,5.0,4.3,34.6,75.5,4.2,45.3,10.0,40.5,17.6,6.9,9.0,1.01,36.2
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2024,7,July,Monsoon,73,Satisfactory,29.0,75.0,14.7,9.0,0.51,45.2,3.2,30.0,86.0,3.9,243.3,12.6,24.3,7.2,5.8,9.1,0.1,19.0
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2024,8,August,Monsoon,74,Satisfactory,28.4,60.7,18.3,4.1,1.16,49.4,8.4,28.0,95.5,1.6,101.0,11.0,28.1,12.4,7.3,9.7,0.1,25.8
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2024,9,September,Monsoon,60,Satisfactory,25.9,37.4,16.8,4.7,1.21,33.7,7.0,31.4,80.2,3.0,72.0,16.4,28.6,6.5,5.5,10.3,0.1,23.4
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2024,10,October,Post-Monsoon,87,Satisfactory,53.4,100.8,11.0,11.7,0.74,26.6,3.2,24.0,48.1,3.5,111.8,13.6,22.8,11.4,4.7,9.4,0.16,16.9
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2024,11,November,Post-Monsoon,192,Moderate,92.8,188.4,36.6,25.3,2.77,33.9,20.7,23.4,58.0,6.9,11.0,12.4,45.5,15.6,12.4,12.6,0.28,43.2
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2024,12,December,Winter,182,Moderate,91.3,164.6,44.6,27.0,2.83,36.3,8.6,13.7,47.7,2.0,14.4,9.5,47.1,18.5,11.2,10.7,0.29,41.1
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2025,1,January,Winter,168,Moderate,67.1,136.5,45.0,18.9,1.18,23.6,12.7,19.8,57.3,4.7,0.4,11.5,34.9,14.9,6.0,12.1,0.1,26.4
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2025,2,February,Winter,199,Moderate,90.3,213.8,51.9,31.9,0.71,36.3,22.6,11.2,37.3,6.5,11.6,7.7,38.9,13.4,10.8,12.8,0.1,37.9
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2025,3,March,Summer,120,Moderate,51.3,119.6,43.4,22.0,1.27,55.7,9.5,21.3,72.1,4.4,17.5,13.3,25.5,8.3,4.1,11.6,0.33,32.5
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2025,4,April,Summer,113,Moderate,58.0,121.1,18.4,6.6,1.54,54.4,5.1,32.5,54.9,4.1,4.0,10.1,26.2,7.7,4.6,11.5,0.1,26.1
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2025,5,May,Summer,168,Moderate,84.8,157.8,59.0,21.9,2.07,38.9,14.2,34.3,72.8,11.7,13.5,11.2,27.4,11.6,6.6,11.0,0.59,9.4
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2025,6,June,Monsoon,107,Moderate,50.3,115.2,21.0,12.2,1.33,26.6,6.1,33.1,82.9,5.2,76.4,9.1,25.4,7.8,5.4,11.6,0.1,23.0
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2025,7,July,Monsoon,63,Satisfactory,45.4,78.3,21.7,5.9,0.47,38.5,9.0,31.3,77.3,6.4,168.5,15.2,22.8,8.8,6.4,10.4,0.1,17.5
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2025,8,August,Monsoon,84,Satisfactory,24.4,18.6,20.7,10.1,1.11,28.7,10.2,28.2,95.4,3.5,1.9,11.5,31.4,12.0,3.7,13.2,0.13,23.7
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2025,9,September,Monsoon,51,Satisfactory,14.8,35.9,13.1,3.3,0.69,31.4,4.8,30.2,80.4,5.4,3.5,12.9,18.7,9.9,4.6,7.0,0.18,27.0
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2025,10,October,Post-Monsoon,108,Moderate,43.7,56.1,20.8,8.4,1.25,24.9,6.9,21.8,38.6,4.7,3.7,11.8,21.8,9.1,5.7,10.8,0.1,14.6
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2025,11,November,Post-Monsoon,171,Moderate,76.5,177.3,34.2,17.9,1.37,27.1,8.7,26.1,45.8,7.7,13.4,10.5,45.2,18.4,8.8,13.4,0.55,46.9
Indore,Madhya Pradesh,Central,22.7196,75.8577,2.2,Medium,2025,12,December,Winter,204,Poor,69.2,139.3,26.6,8.5,1.89,34.9,12.8,11.7,50.9,2.3,7.0,10.8,52.0,20.6,11.3,10.8,0.33,51.7
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2015,1,January,Winter,188,Moderate,89.1,165.4,44.0,12.1,1.89,31.5,14.3,13.2,37.6,8.4,9.2,8.9,54.3,24.9,11.5,10.7,0.92,41.1
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2015,2,February,Winter,183,Moderate,101.0,261.6,51.6,13.6,2.12,54.0,14.8,11.6,34.3,3.3,13.2,11.4,55.2,25.2,9.7,7.8,0.49,49.2
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2015,3,March,Summer,145,Moderate,69.5,103.3,27.8,11.3,1.44,30.9,4.0,24.3,55.5,6.1,23.8,13.3,26.6,7.4,7.6,8.8,0.17,24.7
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2015,4,April,Summer,123,Moderate,61.4,118.1,27.4,11.3,0.28,53.0,3.1,29.6,45.0,2.0,5.3,13.9,27.7,13.0,6.8,6.8,0.52,15.3
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2015,5,May,Summer,124,Moderate,64.2,166.9,24.3,14.9,1.17,37.7,10.3,33.5,42.3,2.6,27.8,8.6,28.9,11.7,7.1,10.9,0.24,20.0
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2015,6,June,Monsoon,110,Moderate,45.4,108.4,13.9,16.0,0.47,5.0,11.9,34.8,64.2,2.1,47.6,11.9,22.3,9.0,5.4,12.2,0.1,17.5
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2015,7,July,Monsoon,69,Satisfactory,10.4,45.7,16.9,12.0,1.72,5.8,5.2,34.4,86.0,4.4,184.1,11.5,19.4,7.8,2.9,9.6,0.57,16.4
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2015,8,August,Monsoon,92,Satisfactory,44.4,124.1,31.5,15.0,0.2,56.7,7.5,27.8,81.0,2.7,137.1,14.4,15.0,6.5,5.2,10.2,0.15,18.8
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2015,9,September,Monsoon,51,Satisfactory,24.0,28.7,12.0,2.1,0.59,5.0,1.6,31.6,87.7,4.6,31.1,13.3,19.6,7.7,4.0,10.9,0.1,29.9
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2015,10,October,Post-Monsoon,107,Moderate,55.8,85.5,16.7,9.4,1.66,25.5,1.0,23.9,60.1,3.8,0.2,11.4,25.8,5.3,5.6,9.7,0.1,29.0
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2015,11,November,Post-Monsoon,181,Moderate,93.7,194.7,34.0,27.1,1.71,26.3,9.7,22.7,42.9,4.3,9.2,11.2,38.6,10.9,10.8,13.4,0.42,44.3
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2015,12,December,Winter,194,Moderate,89.3,167.4,58.3,26.6,2.28,12.1,25.0,18.6,45.3,17.0,2.7,10.9,43.8,12.9,11.3,12.4,0.54,38.2
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2016,1,January,Winter,202,Poor,78.5,196.7,50.7,32.3,1.43,39.2,13.7,18.4,41.8,2.8,12.6,8.7,44.4,16.5,10.0,12.6,0.48,25.8
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2016,2,February,Winter,196,Moderate,99.3,210.9,53.1,21.2,1.12,5.0,17.8,16.0,28.6,6.1,6.3,5.2,40.3,20.0,6.6,11.4,0.11,28.5
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2016,3,March,Summer,130,Moderate,47.6,119.8,19.2,9.7,1.03,54.3,5.1,22.5,59.6,3.7,17.2,11.9,25.8,7.6,5.3,9.9,0.1,28.4
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2016,4,April,Summer,122,Moderate,48.3,120.9,33.6,14.0,1.76,47.6,15.7,28.6,47.9,3.7,23.4,13.5,28.7,10.6,5.8,9.6,0.1,35.6
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2016,5,May,Summer,85,Satisfactory,44.6,65.6,11.3,8.4,0.34,43.9,5.7,34.3,52.0,2.5,28.0,15.5,23.8,5.2,4.5,9.3,0.24,26.7
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2016,6,June,Monsoon,101,Moderate,42.7,79.2,16.2,9.2,2.04,24.5,7.9,33.4,54.4,9.2,13.7,11.7,34.2,11.0,5.0,9.2,0.38,36.7
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2016,7,July,Monsoon,45,Good,38.4,67.1,4.7,1.4,0.58,7.9,6.9,31.2,79.1,3.9,35.5,13.1,23.0,7.7,5.2,7.1,0.15,27.9
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2016,8,August,Monsoon,60,Satisfactory,24.8,26.5,9.2,9.9,0.86,35.1,1.0,29.1,84.1,8.1,146.6,13.9,23.8,6.8,4.4,9.1,0.31,21.2
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2016,9,September,Monsoon,70,Satisfactory,53.1,95.4,18.9,3.2,0.4,18.3,1.0,31.3,80.7,3.7,72.8,12.7,22.3,8.3,6.1,13.2,0.1,26.2
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2016,10,October,Post-Monsoon,109,Moderate,37.5,86.9,29.8,11.9,1.39,59.1,13.8,21.6,72.7,3.6,89.7,11.1,28.6,10.5,5.6,12.3,0.1,15.7
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2016,11,November,Post-Monsoon,179,Moderate,110.6,183.6,50.5,18.3,1.37,17.9,20.4,25.8,71.3,3.5,7.7,8.1,37.4,12.6,7.4,11.3,0.14,25.8
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2016,12,December,Winter,170,Moderate,74.0,180.5,59.6,16.3,2.23,20.4,17.2,11.4,48.2,6.6,0.3,10.2,57.5,23.2,13.7,14.7,1.01,55.1
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2017,1,January,Winter,169,Moderate,73.9,166.6,36.5,16.1,0.91,5.0,20.9,15.0,50.5,4.9,0.3,5.3,37.5,8.7,7.9,11.4,0.1,44.2
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2017,2,February,Winter,214,Poor,107.1,256.1,39.3,16.6,2.79,7.5,20.2,22.7,40.9,6.7,15.1,6.5,45.8,19.2,11.2,11.2,0.1,43.2
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2017,3,March,Summer,129,Moderate,52.0,119.8,35.4,18.5,1.63,50.8,13.5,26.5,49.6,6.0,10.3,8.4,20.7,10.0,4.7,11.1,0.12,22.2
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2017,4,April,Summer,109,Moderate,66.2,151.9,38.2,10.8,0.48,56.2,8.5,35.1,62.3,1.9,15.7,11.0,29.9,8.0,8.9,10.3,0.27,31.2
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2017,5,May,Summer,114,Moderate,56.2,123.1,32.3,18.3,0.52,52.7,8.3,35.6,53.6,3.6,5.3,11.7,23.4,9.6,2.7,10.4,0.1,22.8
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2017,6,June,Monsoon,111,Moderate,54.5,85.7,21.9,9.1,0.3,25.4,10.7,35.8,65.8,4.5,5.4,13.7,32.0,7.7,6.6,5.9,0.77,36.9
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2017,7,July,Monsoon,57,Satisfactory,19.9,46.1,10.3,3.3,0.94,7.8,1.0,30.4,80.7,5.6,43.0,12.3,16.7,7.0,4.0,10.1,0.28,13.3
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2017,8,August,Monsoon,113,Moderate,54.6,100.2,28.6,17.5,1.57,26.6,9.5,30.4,75.4,5.4,60.4,9.3,29.6,8.5,4.3,10.7,0.72,31.0
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2017,9,September,Monsoon,64,Satisfactory,28.7,35.5,18.4,8.6,0.66,29.7,5.7,30.4,94.1,4.6,76.2,13.0,16.9,8.6,5.8,13.2,0.49,7.9
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2017,10,October,Post-Monsoon,126,Moderate,53.2,104.8,18.7,10.8,1.29,14.8,7.2,25.0,63.2,4.6,63.7,13.7,26.8,8.4,6.6,7.7,0.27,16.1
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2017,11,November,Post-Monsoon,204,Poor,84.2,139.5,34.1,22.4,2.29,21.2,18.1,21.3,42.7,6.4,11.8,11.2,53.1,21.8,10.3,15.8,0.16,58.6
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2017,12,December,Winter,168,Moderate,85.7,163.5,32.5,13.7,2.56,20.1,3.6,15.6,46.9,4.4,0.7,8.9,39.0,15.6,12.0,11.5,0.56,33.9
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2018,1,January,Winter,180,Moderate,79.5,202.8,35.1,23.6,1.63,13.7,6.7,8.3,42.5,3.3,3.0,12.9,61.8,23.8,12.5,13.8,0.24,75.5
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2018,2,February,Winter,190,Moderate,95.4,202.8,42.8,26.6,2.8,27.9,16.4,16.1,27.7,4.4,19.3,14.8,41.1,15.8,11.4,8.8,0.17,49.3
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2018,3,March,Summer,116,Moderate,44.3,97.0,36.6,9.9,2.15,30.9,13.9,29.6,45.4,2.3,2.9,8.5,26.1,11.2,5.3,9.9,0.1,19.9
Nagpur,Maharashtra,Central,21.1458,79.0882,2.8,Medium,2018,4,April,Summer,110,Moderate,45.3,69.9,15.3,19.2,0.2,47.6,6.4,31.6,49.3,2.3,13.0,10.3,17.8,7.4,3.7,7.1,0.1,11.9
